rank,row,col,utility,suitability,basis_match,block_row,block_col
3013,60,56,0.49418172,0.22181806,1,3,3
3014,41,193,0.49416673,0.22179498,1,2,12
3015,126,63,0.49413526,0.22174655,1,7,3
3016,90,128,0.49413526,0.22174656,1,5,8
3017,38,191,0.4941038,0.22169815,1,2,11
3018,131,185,0.49405605,0.22162472,1,8,11
3019,56,57,0.49403673,0.221595,1,3,3
3020,228,58,0.49403673,0.221595,1,14,3
3021,156,134,0.49403673,0.221595,1,9,8
3022,59,188,0.49402636,0.22157903,1,3,11
3023,79,123,0.49401265,0.22155797,1,4,7
3024,49,68,0.49401265,0.22155797,1,3,4
3025,226,57,0.49393284,0.22143516,1,14,3
3026,158,135,0.49393284,0.22143516,1,9,8
3027,227,182,0.49390176,0.22138734,1,14,11
3028,55,182,0.49390176,0.22138734,1,3,11
3029,243,9,0.49390173,0.22138733,1,15,0
3030,157,9,0.49390173,0.22138733,1,9,0
3031,157,137,0.49390173,0.22138733,1,9,8
3032,228,186,0.49390164,0.22138716,1,14,11
3033,242,134,0.49390164,0.22138716,1,15,8
3034,70,133,0.49390164,0.22138716,1,4,8
3035,56,185,0.49390164,0.22138716,1,3,11
3036,123,65,0.49387267,0.2213426,1,7,4
3037,123,64,0.49387267,0.2213426,1,7,4
3038,38,194,0.49384975,0.22130735,1,2,12
3039,153,131,0.4938184,0.22125913,1,9,8
3040,86,123,0.4937954,0.22122371,1,5,7
3041,228,54,0.49375582,0.22116284,1,14,3
3042,125,60,0.49367568,0.22103952,1,7,3
3043,72,135,0.49366215,0.22101872,1,4,8
3044,39,192,0.49364096,0.22098614,1,2,12
3045,228,187,0.49362046,0.22095454,1,14,11
3046,225,58,0.49362046,0.22095454,1,14,3
3047,56,186,0.49362046,0.22095454,1,3,11
3048,59,60,0.49362046,0.22095454,1,3,3
3049,38,192,0.49358824,0.220905,1,2,12
3050,126,60,0.4935776,0.22088863,1,7,3
3051,40,193,0.49353546,0.22082381,1,2,12
3052,152,8,0.4935308,0.22081664,1,9,0
3053,51,188,0.49352235,0.22080362,1,3,11
3054,228,64,0.49346387,0.22071365,1,14,4
3055,56,193,0.49346387,0.22071365,1,3,12
3056,154,128,0.49346387,0.22071365,1,9,8
3057,73,134,0.49346387,0.22071365,1,4,8
3058,51,70,0.49345073,0.22069345,1,3,4
3059,66,61,0.49345073,0.22069345,1,4,3
3060,149,132,0.4934507,0.22069342,1,9,8
3061,156,123,0.4934507,0.22069342,1,9,7
3062,71,137,0.4934181,0.22064322,1,4,8
3063,52,64,0.4934138,0.22063664,1,3,4
3064,87,126,0.49337697,0.22057998,1,5,7
3065,40,189,0.49336642,0.22056374,1,2,11
3066,89,129,0.49336642,0.22056374,1,5,8
3067,88,126,0.49334526,0.22053117,1,5,7
3068,89,127,0.49327117,0.2204172,1,5,7
3069,154,132,0.49320227,0.2203112,1,9,8
3070,230,188,0.49320227,0.2203112,1,14,11
3071,23,34,0.49319217,0.22029567,1,1,2
3072,103,31,0.49319217,0.22029567,1,6,1
3073,103,30,0.49319217,0.22029567,1,6,1
3074,19,30,0.49319217,0.22029567,1,1,1
3075,24,30,0.49319217,0.22029567,1,1,1
3076,87,124,0.4931122,0.22017264,1,5,7
3077,122,64,0.4931122,0.22017264,1,7,4
3078,125,194,0.4931016,0.22015634,1,7,12
3079,40,194,0.49308038,0.22012368,1,2,12
3080,126,189,0.49308038,0.22012368,1,7,11
3081,167,122,0.4930746,0.2201148,1,10,7
3082,45,58,0.4930746,0.2201148,1,2,3
3083,58,183,0.49305636,0.2200867,1,3,11
3084,154,136,0.49305636,0.2200867,1,9,8
3085,47,196,0.49305266,0.22008103,1,2,12
3086,125,63,0.49304855,0.22007471,1,7,3
3087,229,190,0.49303445,0.22005302,1,14,11
3088,145,62,0.49303445,0.22005302,1,9,3
3089,59,189,0.49303445,0.22005302,1,3,11
3090,24,29,0.49303365,0.22005181,1,1,1
3091,19,29,0.49303365,0.22005181,1,1,1
3092,124,191,0.49300605,0.22000936,1,7,11
3093,191,35,0.49290892,0.21985991,1,11,2
3094,153,134,0.49288738,0.21982673,1,9,8
3095,66,190,0.49287283,0.21980439,1,4,11
3096,66,62,0.49287283,0.21980439,1,4,3
3097,228,184,0.49282426,0.21972962,1,14,11
3098,228,57,0.49282426,0.21972962,1,14,3
3099,39,190,0.49281475,0.21971501,1,2,11
3100,124,193,0.49281475,0.21971501,1,7,12
3101,125,190,0.49281475,0.21971501,1,7,11
3102,213,59,0.49281102,0.21970929,1,13,3
3103,45,185,0.492778,0.2196585,1,2,11
3104,56,54,0.49277264,0.21965025,1,3,3
3105,91,127,0.4927402,0.21960036,1,5,7
3106,39,62,0.49268696,0.21951841,1,2,3
3107,123,192,0.49268696,0.21951841,1,7,12
3108,158,129,0.49267048,0.21949308,1,9,8
3109,54,62,0.49267048,0.21949309,1,3,3
3110,239,135,0.49261355,0.2194055,1,14,8
3111,226,56,0.49259245,0.21937303,1,14,3
3112,38,193,0.49256966,0.21933796,1,2,12
3113,159,128,0.49255103,0.2193093,1,9,8
3114,89,126,0.49254832,0.21930511,1,5,7
3115,180,154,0.4925483,0.2193051,1,11,9
3116,44,186,0.49252456,0.2192686,1,2,11
3117,228,185,0.4925186,0.2192594,1,14,11
3118,231,62,0.49250805,0.21924318,1,14,3
3119,227,193,0.49250805,0.21924318,1,14,12
3120,72,125,0.49250805,0.21924318,1,4,7
3121,42,69,0.4925025,0.21923463,1,2,4
3122,44,69,0.4925025,0.21923466,1,2,4
3123,82,122,0.49246937,0.21918368,1,5,7
3124,46,69,0.49246937,0.21918368,1,2,4
3125,220,185,0.4924658,0.21917817,1,13,11
3126,90,126,0.49242017,0.21910796,1,5,7
3127,227,54,0.49240816,0.21908948,1,14,3
3128,240,9,0.49239674,0.21907192,1,15,0
3129,39,194,0.4923132,0.21894342,1,2,12
3130,91,126,0.49228108,0.21889402,1,5,7
3131,19,157,0.4922024,0.21877296,1,1,9
3132,110,32,0.4922024,0.21877296,1,6,2
3133,194,34,0.4922024,0.21877296,1,12,2
3134,195,29,0.4922024,0.21877296,1,12,1
3135,16,34,0.4922024,0.21877296,1,1,2
3136,26,158,0.4922024,0.21877296,1,1,9
3137,187,32,0.4922024,0.21877296,1,11,2
3138,24,157,0.4922024,0.21877296,1,1,9
3139,18,162,0.4922024,0.21877296,1,1,10
3140,110,160,0.4922024,0.21877296,1,6,10
3141,229,65,0.49220133,0.21877131,1,14,4
3142,158,124,0.49220133,0.21877131,1,9,7
3143,230,191,0.49220133,0.21877131,1,14,11
3144,121,65,0.49215257,0.21869625,1,7,4
3145,47,69,0.49214858,0.21869013,1,2,4
3146,81,122,0.49214858,0.21869011,1,5,7
3147,43,69,0.49214858,0.21869013,1,2,4
3148,225,184,0.49213776,0.2186735,1,14,11
3149,87,123,0.49208206,0.21858779,1,5,7
3150,230,61,0.49206352,0.21855927,1,14,3
3151,144,64,0.49206352,0.21855927,1,9,4
3152,106,156,0.4920535,0.21854389,1,6,9
3153,190,29,0.4920535,0.21854389,1,11,1
3154,18,35,0.4920535,0.21854387,1,1,2
3155,22,28,0.4920535,0.21854387,1,1,1
3156,195,156,0.4920535,0.21854389,1,12,9
