image_name,mean_intensity,lsb_mean,lsb_h_agreement,lsb_v_agreement,residual_mean,residual_std,residual_mean_abs,residual_skew,residual_excess_kurtosis,histogram_tv_distance,selected_mean_shift,delta_imbalance_ratio
baseline_parity,0.0313262939453125,0.0048980712890625,0.004993872549019562,0.008057598039215685,0.0,0.10135912895202637,0.07040119171142578,0.10619292485485377,13.929874929889152,0.0062713623046875,0.501220703125,1.0
local_cost_aware,0.0017852783203125,0.0048980712890625,0.004993872549019562,0.008057598039215685,0.0,0.034590721130371094,0.05022013187408447,0.012518844601469958,15.553298192828038,0.006317138671875,0.028564453125,0.056989771066731615
global_balanced_cost_aware,1.52587890625e-05,0.0048980712890625,0.004993872549019562,0.008057598039215685,0.0,0.032994747161865234,0.04894912242889404,0.015276701742288123,15.322348613047382,0.0063934326171875,0.000244140625,0.0004870920603994155
