cover_name,source_group,image_role,variant,label,mean_intensity,std_intensity,median_intensity,mad_intensity,lsb_mean,lsb_h_agreement,lsb_v_agreement,pair_balance_mean,pair_balance_std,pair_balance_max,pair_mass_std,residual_mean,residual_std,residual_mean_abs,residual_skew,residual_excess_kurtosis,lap_mean,lap_std,lap_mean_abs,lap_skew,lap_excess_kurtosis,grad_mean,grad_std,grad_skew,grad_excess_kurtosis,coarse_hist_bin_00,coarse_hist_bin_01,coarse_hist_bin_02,coarse_hist_bin_03,coarse_hist_bin_04,coarse_hist_bin_05,coarse_hist_bin_06,coarse_hist_bin_07,coarse_hist_bin_08,coarse_hist_bin_09,coarse_hist_bin_10,coarse_hist_bin_11,coarse_hist_bin_12,coarse_hist_bin_13,coarse_hist_bin_14,coarse_hist_bin_15
00000.png,00000.png,stego,whitened_payload,1,113.20945739746094,48.2155647277832,111.0,35.0,0.4993438720703125,0.5369485294117647,0.5511948529411764,0.0003075599670410156,0.0002851817102274677,0.0014190673828125,0.005525269003660065,-0.000308990478515625,1.6717685843530692,0.9978599548339844,-0.5338907943547654,7.490441512847532,-0.0012359619140625,6.687074337412277,3.9914398193359375,-0.5338907943547654,7.490441512847532,4.920378038607851,5.900276267980947,2.7380207904285467,9.81779728680382,0.006744384765625,0.0282440185546875,0.051116943359375,0.074676513671875,0.106475830078125,0.1249542236328125,0.1087493896484375,0.0970611572265625,0.12835693359375,0.11175537109375,0.0609893798828125,0.0397796630859375,0.0286102294921875,0.0155487060546875,0.01397705078125,0.002960205078125
00001.png,00001.png,cover,whitened_payload,0,81.05227661132812,51.12181091308594,76.0,42.0,0.49761962890625,0.5279718137254902,0.5397977941176471,0.0003669261932373047,0.0009289372548630921,0.0097198486328125,0.005947196536551539,-0.001129150390625,1.9875493320810729,1.2952804565429688,0.24736135394427874,7.111460576049456,-0.0045166015625,7.9501973283242915,5.181121826171875,0.24736135394427874,7.111460576049456,6.340937133465559,6.4310238518013545,2.2570969787802793,7.2131348814988225,0.122650146484375,0.0802459716796875,0.1125946044921875,0.1146087646484375,0.0841064453125,0.080291748046875,0.0838775634765625,0.0945281982421875,0.096466064453125,0.0695953369140625,0.03814697265625,0.0124664306640625,0.004730224609375,0.004119873046875,0.0015716552734375,0.0
00001.png,00001.png,stego,whitened_payload,1,81.05229187011719,51.111175537109375,76.0,42.0,0.4966888427734375,0.5263480392156863,0.5378370098039216,0.0003609657287597656,0.0009303158946074542,0.0097503662109375,0.005946781168762695,-0.001129150390625,1.9819428356055737,1.2914505004882812,0.2406660352500761,7.124499839219842,-0.0045166015625,7.927771342422295,5.165802001953125,0.2406660352500761,7.124499839219842,6.3366637185527,6.401560600770069,2.2366540687541514,7.096644957518533,0.1226348876953125,0.08026123046875,0.1123809814453125,0.11468505859375,0.0841827392578125,0.0803680419921875,0.083892822265625,0.094573974609375,0.0964508056640625,0.0695648193359375,0.038116455078125,0.01251220703125,0.0047149658203125,0.00408935546875,0.0015716552734375,0.0
00002.png,00002.png,cover,whitened_payload,0,111.04515075683594,46.909912109375,121.0,33.0,0.4969940185546875,0.5407935049019608,0.5548100490196078,0.0003540515899658203,0.00041915416964347844,0.002655029296875,0.006770220956271784,0.002750396728515625,1.5901373718274128,0.9385643005371094,0.22617936491958243,14.612251240734889,0.0110015869140625,6.360549487309651,3.7542572021484375,0.22617936491958243,14.612251240734889,4.60637028761812,5.597068065449938,3.107582512879888,13.14644773974818,0.0023651123046875,0.0482330322265625,0.066253662109375,0.111572265625,0.07098388671875,0.0523834228515625,0.07696533203125,0.1280059814453125,0.167724609375,0.1475372314453125,0.0714569091796875,0.0320281982421875,0.008392333984375,0.00982666015625,0.0062713623046875,0.0
00002.png,00002.png,stego,whitened_payload,1,111.04515075683594,46.89946365356445,121.0,33.0,0.4980621337890625,0.5399356617647059,0.553890931372549,0.0003514289855957031,0.0004386567538417931,0.00286865234375,0.0067683560946377825,0.002750396728515625,1.5826047462689636,0.9356727600097656,0.2283715885193792,14.707129898601504,0.0110015869140625,6.3304189850758545,3.7426910400390625,0.2283715885193792,14.707129898601504,4.601253027190069,5.564586305395721,3.0845627019164565,12.981209890423447,0.002349853515625,0.04815673828125,0.066162109375,0.1116180419921875,0.0710601806640625,0.052581787109375,0.0769500732421875,0.1280364990234375,0.1676788330078125,0.1474761962890625,0.071380615234375,0.03216552734375,0.008392333984375,0.009735107421875,0.006256103515625,0.0
00003.png,00003.png,cover,whitened_payload,0,120.11154174804688,73.6754379272461,138.0,53.5,0.502044677734375,0.5678462009803922,0.5807751225490196,0.0004839897155761719,0.000734752526830297,0.0039825439453125,0.006136197270651662,0.001220703125,2.227303886792766,1.2500839233398438,0.05006838242970091,9.280671733535572,0.0048828125,8.909215547171064,5.000335693359375,0.05006838242970091,9.280671733535572,5.914147826373664,8.584352849872202,2.7956661729547636,9.22223682754922,0.1163330078125,0.0869293212890625,0.0624542236328125,0.03900146484375,0.0334930419921875,0.0294189453125,0.0429840087890625,0.0579071044921875,0.0486907958984375,0.05841064453125,0.1435089111328125,0.1277008056640625,0.044036865234375,0.0380859375,0.065887451171875,0.005157470703125
00003.png,00003.png,stego,whitened_payload,1,120.11155700683594,73.66470336914062,138.0,53.0,0.5026397705078125,0.5682444852941176,0.5808670343137254,0.0004782676696777344,0.0007376963653374986,0.0039215087890625,0.006131847013360075,0.001220703125,2.2151460928992495,1.24334716796875,0.04955112481267536,9.383880130838092,0.0048828125,8.860584371596998,4.973388671875,0.04955112481267536,9.383880130838092,5.909167230648563,8.549593202426236,2.779052602899295,9.112542476323203,0.116241455078125,0.0868682861328125,0.06243896484375,0.039093017578125,0.033599853515625,0.0294342041015625,0.04302978515625,0.0578765869140625,0.04876708984375,0.0583648681640625,0.1434326171875,0.127716064453125,0.0440216064453125,0.0380706787109375,0.065887451171875,0.005157470703125
00004.png,00004.png,cover,whitened_payload,0,150.346923828125,62.84352111816406,164.0,47.0,0.498138427734375,0.5174325980392157,0.5302542892156863,0.00036835670471191406,0.00030050720721859064,0.00140380859375,0.004698277850641116,-0.00051116943359375,3.410433340591044,2.0495452880859375,-0.1869500281689308,6.508468499903584,-0.002044677734375,13.641733362364176,8.19818115234375,-0.1869500281689308,6.508468499903584,8.942994330647707,11.513318258293943,2.4900308321644418,7.290210625076643,0.0268707275390625,0.0270233154296875,0.03875732421875,0.02508544921875,0.053863525390625,0.04022216796875,0.0594024658203125,0.0581512451171875,0.0632171630859375,0.0783538818359375,0.10528564453125,0.112945556640625,0.0733642578125,0.1467742919921875,0.076751708984375,0.0139312744140625
00004.png,00004.png,stego,whitened_payload,1,150.34693908691406,62.82829284667969,164.0,47.0,0.4977264404296875,0.5164828431372549,0.5299479166666666,0.00036644935607910156,0.00029843749816636724,0.0014190673828125,0.004698819070383241,-0.00051116943359375,3.397489670886293,2.0411529541015625,-0.19221148728433834,6.560743045461736,-0.002044677734375,13.589958683545172,8.16461181640625,-0.19221148728433834,6.560743045461736,8.936862297260632,11.477731109010405,2.478436993728864,7.219076509614279,0.0268402099609375,0.02703857421875,0.038726806640625,0.0249786376953125,0.0539703369140625,0.040191650390625,0.059417724609375,0.05828857421875,0.0631866455078125,0.0784912109375,0.10516357421875,0.112945556640625,0.0732879638671875,0.1468353271484375,0.07672119140625,0.013916015625
00005.png,00005.png,cover,whitened_payload,0,94.48367309570312,60.53568649291992,76.0,45.0,0.501190185546875,0.539813112745098,0.5730085784313725,0.0004553794860839844,0.0008290418419623566,0.0048675537109375,0.007842421972911247,0.0004425048828125,2.192363845503139,1.2824859619140625,-0.171564063921383,9.094183736091843,0.00177001953125,8.769455382012556,5.12994384765625,-0.171564063921383,9.094183736091843,5.763924640593359,7.994875954442084,2.9331835445938514,10.3455027190634,0.0100250244140625,0.1290283203125,0.2231292724609375,0.08892822265625,0.06121826171875,0.0461883544921875,0.0485992431640625,0.0574951171875,0.068145751953125,0.0556640625,0.046875,0.080596923828125,0.0810546875,0.0030517578125,0.0,0.0
00005.png,00005.png,stego,whitened_payload,1,94.48368835449219,60.52317428588867,76.0,45.0,0.5023345947265625,0.5388327205882353,0.572702205882353,0.0004591941833496094,0.0008244103531224053,0.0046539306640625,0.007839874832795435,0.0004425048828125,2.180309093741735,1.2762832641601562,-0.17624226622853056,9.156608351152514,0.00177001953125,8.72123637496694,5.105133056640625,-0.17624226622853056,9.156608351152514,5.758123975048875,7.960201361047522,2.9171734832570224,10.236870780688381,0.009979248046875,0.128997802734375,0.2230682373046875,0.088836669921875,0.0614166259765625,0.0462799072265625,0.0487823486328125,0.05743408203125,0.068115234375,0.0555877685546875,0.0468292236328125,0.080596923828125,0.0810394287109375,0.0030364990234375,0.0,0.0
