rank,row,col,utility,suitability,basis_match,block_row,block_col
567,75,61,0.72759205,0.58091086,1,4,3
568,175,202,0.7275729,0.5808814,1,10,12
569,89,88,0.72738624,0.5805943,1,5,5
570,83,59,0.7272855,0.5804392,1,5,3
571,158,204,0.72707134,0.5801098,1,9,12
572,185,169,0.7270657,0.5801011,1,11,10
573,170,200,0.727056,0.5800862,1,10,12
574,155,187,0.7269136,0.579867,1,9,11
575,185,197,0.7265229,0.579266,1,11,12
576,177,191,0.72646916,0.57918334,1,11,11
577,151,177,0.72633487,0.57897675,1,9,11
578,148,170,0.725706,0.5780092,1,9,10
579,144,183,0.72546446,0.57763773,1,9,11
580,144,184,0.7253394,0.5774453,1,9,11
581,187,185,0.7252466,0.5773025,1,11,11
582,194,189,0.7250858,0.5770551,1,12,11
583,83,80,0.724891,0.5767554,1,5,5
584,184,156,0.7248253,0.5766544,1,11,9
585,197,193,0.72452104,0.57618624,1,12,12
586,102,63,0.72439164,0.57598716,1,6,3
587,146,198,0.72435963,0.57593787,1,9,12
588,199,178,0.7241129,0.57555836,1,12,11
589,159,163,0.72389543,0.57522374,1,9,10
590,76,81,0.7235849,0.57474595,1,4,5
591,77,92,0.72331345,0.5743284,1,4,5
592,82,88,0.72287905,0.5736601,1,5,5
593,166,170,0.7228351,0.57359254,1,10,10
594,159,165,0.72208595,0.57243997,1,9,10
595,100,81,0.72194505,0.5722232,1,6,5
596,80,62,0.72166026,0.5717851,1,5,3
597,184,181,0.72157633,0.571656,1,11,11
598,154,161,0.7214254,0.5714237,1,9,10
599,100,60,0.72137445,0.5713453,1,6,3
600,172,187,0.72132707,0.5712724,1,10,11
601,177,189,0.7211535,0.5710054,1,11,11
602,190,185,0.7211093,0.57093734,1,11,11
603,170,159,0.72082573,0.57050115,1,10,9
604,177,161,0.7206505,0.57023156,1,11,10
605,167,157,0.720649,0.57022923,1,10,9
606,180,191,0.7206131,0.5701741,1,11,11
607,200,178,0.7203928,0.5698352,1,12,11
608,181,171,0.72023463,0.5695918,1,11,10
609,96,65,0.7200999,0.5693846,1,6,4
610,146,199,0.7200413,0.56929433,1,9,12
611,107,78,0.71945894,0.56839836,1,6,4
