image_name,mean_intensity,std_intensity,lsb_mean,lsb_h_agreement,lsb_v_agreement,residual_mean,residual_std,residual_mean_abs,residual_skew,residual_excess_kurtosis,global_mean_shift,global_abs_mean_shift,histogram_tv_distance,selected_mean_shift,selected_abs_mean_shift,delta_positive_count,delta_negative_count,delta_signed_sum,delta_abs_sum,delta_imbalance_ratio
cover,149.55567932128906,29.581321716308594,0.5014495849609375,0.49868259803921566,0.4948529411764706,-0.00015500030713155866,2.297128677368164,1.2659804821014404,0.37314215926201694,100.55709964534172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
baseline_parity,149.58700561523438,29.586505889892578,0.496551513671875,0.4936887254901961,0.5029105392156863,-0.00015500030713155866,2.3984878063201904,1.3363816738128662,0.4793350841168707,86.62722471545257,0.0313262939453125,0.0313262939453125,0.0062713623046875,0.501220703125,0.501220703125,2053,0,2053,2053,1.0
local_cost_aware,149.55746459960938,29.57644271850586,0.496551513671875,0.4936887254901961,0.5029105392156863,-0.00015500030713155866,2.331719398498535,1.316200613975525,0.360623314660547,85.00380145251368,0.0017852783203125,0.0313262939453125,0.006317138671875,0.028564453125,0.501220703125,1085,968,117,2053,0.056989771066731615
global_balanced_cost_aware,149.5556640625,29.576269149780273,0.496551513671875,0.4936887254901961,0.5029105392156863,-0.00015500030713155866,2.3301234245300293,1.3149296045303345,0.3578654575197288,85.23475103229434,-1.52587890625e-05,0.0313262939453125,0.0063934326171875,-0.000244140625,0.501220703125,1026,1027,-1,2053,0.0004870920603994155
