split_index,feature,importance
10,coarse_hist_bin_05,0.024561864537682568
10,coarse_hist_bin_06,0.023909485254321447
10,coarse_hist_bin_07,0.01731484424752261
10,coarse_hist_bin_08,0.026554176479023316
10,coarse_hist_bin_09,0.02514222191016055
10,coarse_hist_bin_10,0.02084141487966539
10,coarse_hist_bin_11,0.02609985977109305
10,coarse_hist_bin_12,0.014631620250499803
10,coarse_hist_bin_13,0.01590975509187341
10,coarse_hist_bin_14,0.010596960391389876
10,coarse_hist_bin_15,0.013142970439441461
11,mean_intensity,0.013165095696522532
11,std_intensity,0.015656967968449554
11,median_intensity,0.004958091124132147
11,mad_intensity,0.009235661703472238
11,lsb_mean,0.2654893117848693
11,lsb_h_agreement,0.033348017443143675
11,lsb_v_agreement,0.03013524933210961
11,pair_balance_mean,0.01617716745253823
11,pair_balance_std,0.026562938408636754
11,pair_balance_max,0.02431124760685939
11,pair_mass_std,0.013125101446706278
11,residual_mean,0.009175947116483273
11,residual_std,0.017848467903438987
11,residual_mean_abs,0.01389194809208646
11,residual_skew,0.025654516991258747
11,residual_excess_kurtosis,0.010984457389717563
11,lap_mean,0.0048463063495958235
11,lap_std,0.01719416251623448
11,lap_mean_abs,0.020954737290382584
11,lap_skew,0.026173588089892567
11,lap_excess_kurtosis,0.01945291214500193
11,grad_mean,0.02047667918674294
11,grad_std,0.011750567997920887
11,grad_skew,0.023395779940971518
11,grad_excess_kurtosis,0.03104309831899177
11,coarse_hist_bin_00,0.017455703945380634
11,coarse_hist_bin_01,0.020700731984948557
11,coarse_hist_bin_02,0.022521304755535917
11,coarse_hist_bin_03,0.019921203650997327
11,coarse_hist_bin_04,0.018859268775864895
11,coarse_hist_bin_05,0.019393191524919664
11,coarse_hist_bin_06,0.019244967284197636
11,coarse_hist_bin_07,0.018210911934009373
11,coarse_hist_bin_08,0.020583083321570512
11,coarse_hist_bin_09,0.019733339003732423
11,coarse_hist_bin_10,0.01834865728474523
11,coarse_hist_bin_11,0.025836411303337
11,coarse_hist_bin_12,0.017942187955151463
11,coarse_hist_bin_13,0.013030865055837261
11,coarse_hist_bin_14,0.012529545797314934
11,coarse_hist_bin_15,0.010680607126298031
12,mean_intensity,0.0129973230670949
12,std_intensity,0.018374510414655616
12,median_intensity,0.008834157373713734
12,mad_intensity,0.009548891101803219
12,lsb_mean,0.21886074797754687
12,lsb_h_agreement,0.022182455889166994
12,lsb_v_agreement,0.031120030959852666
12,pair_balance_mean,0.027674088591215677
12,pair_balance_std,0.024699255845153076
12,pair_balance_max,0.017143755142055378
12,pair_mass_std,0.024350702435413894
12,residual_mean,0.004247955255334456
12,residual_std,0.015813488914092302
12,residual_mean_abs,0.017674133134491354
12,residual_skew,0.02178401153167299
12,residual_excess_kurtosis,0.022861890843269658
12,lap_mean,0.004579255376707698
12,lap_std,0.02023985157407842
12,lap_mean_abs,0.023817271220703082
12,lap_skew,0.023054527308753826
12,lap_excess_kurtosis,0.023404510670408524
12,grad_mean,0.011887422006435042
12,grad_std,0.01565634394839482
12,grad_skew,0.02921599169459258
12,grad_excess_kurtosis,0.021817482834657752
12,coarse_hist_bin_00,0.017355948076703605
12,coarse_hist_bin_01,0.020146472353893254
12,coarse_hist_bin_02,0.020434058561448865
12,coarse_hist_bin_03,0.027590351722298515
12,coarse_hist_bin_04,0.022474396064054707
12,coarse_hist_bin_05,0.023787882264503946
12,coarse_hist_bin_06,0.024273550322775502
12,coarse_hist_bin_07,0.024794979071825037
12,coarse_hist_bin_08,0.020974919255313522
12,coarse_hist_bin_09,0.02511484229322834
12,coarse_hist_bin_10,0.017891346641696105
12,coarse_hist_bin_11,0.019748067586108694
12,coarse_hist_bin_12,0.023063467102939404
12,coarse_hist_bin_13,0.016417881681442568
12,coarse_hist_bin_14,0.013984402561101674
12,coarse_hist_bin_15,0.01010737932940173
13,mean_intensity,0.012962170470979828
13,std_intensity,0.017191498247726544
13,median_intensity,0.006152975725375594
13,mad_intensity,0.009642579090889558
13,lsb_mean,0.19882172353049488
13,lsb_h_agreement,0.01793742253204307
13,lsb_v_agreement,0.030141990496670244
13,pair_balance_mean,0.031424690964078364
13,pair_balance_std,0.030688373147592637
13,pair_balance_max,0.03276309173548361
13,pair_mass_std,0.017671810151537758
13,residual_mean,0.008445856723384888
13,residual_std,0.019166819608826574
13,residual_mean_abs,0.017002220769625126
13,residual_skew,0.024849498172254535
13,residual_excess_kurtosis,0.01952471414542699
13,lap_mean,0.005012694652660893
13,lap_std,0.021945529314190183
13,lap_mean_abs,0.019540052474432645
13,lap_skew,0.028257687313480075
13,lap_excess_kurtosis,0.024844186547807828
13,grad_mean,0.017575948819543396
13,grad_std,0.013955137475987487
13,grad_skew,0.020468085700170165
13,grad_excess_kurtosis,0.022811185665487156
13,coarse_hist_bin_00,0.01568295958516964
13,coarse_hist_bin_01,0.023171761639613778
13,coarse_hist_bin_02,0.02899694878949284
13,coarse_hist_bin_03,0.015516255087401292
13,coarse_hist_bin_04,0.022220149781662122
13,coarse_hist_bin_05,0.029789688642816285
13,coarse_hist_bin_06,0.018546326414973568
13,coarse_hist_bin_07,0.021377855421436484
13,coarse_hist_bin_08,0.0204869027904537
13,coarse_hist_bin_09,0.027036394922160905
13,coarse_hist_bin_10,0.026212327044086544
13,coarse_hist_bin_11,0.02717588051928738
13,coarse_hist_bin_12,0.017962878720169734
